ingestion_batch_id,province,batch_no,package_no,package_code,material_category,source_file,docx_file,table_index,row_number,table_type,sequence_no,parameter_name,unit,standard_value,project_required_value,bidder_response_value,bidder_guaranteed_value,deviation,remark,nominal_inner_diameter,nominal_wall_thickness,minimum_wall_thickness,inner_diameter_tolerance,wall_thickness_tolerance,out_of_roundness,row_data
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,6,performance_parameter_table,,环刚度/(kN/m²),,SN40:≥40,,,,,,,,,,,,"{""项目"": ""环刚度/(kN/m²)"", ""要 求"": ""SN40:≥40"", ""要 求_2"": ""SN24:≥24"", ""要 求_3"": ""SN40:≥40""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,7,performance_parameter_table,,压扁试验,,试样不应出现破裂,,,,,,,,,,,,"{""项目"": ""压扁试验"", ""要 求"": ""试样不应出现破裂"", ""要 求_2"": ""试样不应出现破裂"", ""要 求_3"": ""试样不应出现破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,8,performance_parameter_table,,拉伸强度/MPa,,≥40,,,,,,,,,,,,"{""项目"": ""拉伸强度/MPa"", ""要 求"": ""≥40"", ""要 求_2"": ""≥22"", ""要 求_3"": ""≥25""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,9,performance_parameter_table,,焊接强度*/MPa,,≥30,,,,,,,,,,,,"{""项目"": ""焊接强度*/MPa"", ""要 求"": ""≥30"", ""要 求_2"": ""≥22"", ""要 求_3"": ""≥22.5""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,10,performance_parameter_table,,断裂伸长率/%,,≥80,,,,,,,,,,,,"{""项目"": ""断裂伸长率/%"", ""要 求"": ""≥80"", ""要 求_2"": ""≥350"", ""要 求_3"": ""≥150""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,11,performance_parameter_table,,落锤冲击,,10个试样中至少有9个不破裂,,,,,,,,,,,,"{""项目"": ""落锤冲击"", ""要 求"": ""10个试样中至少有9个不破裂"", ""要 求_2"": ""10个试样中至少有9个不破裂"", ""要 求_3"": ""10个试样中至少有9个不破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,12,performance_parameter_table,,静摩擦系数,,≤0.35,,,,,,,,,,,,"{""项目"": ""静摩擦系数"", ""要 求"": ""≤0.35"", ""要 求_2"": ""≤0.35"", ""要 求_3"": ""≤0.35""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,13,performance_parameter_table,,维卡软化温度/℃,,≥83,,,,,,,,,,,,"{""项目"": ""维卡软化温度/℃"", ""要 求"": ""≥83"", ""要 求_2"": ""≥110"", ""要 求_3"": ""≥150""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,14,performance_parameter_table,,纵向回缩率/%,,≤5,,,,,,,,,,,,"{""项目"": ""纵向回缩率/%"", ""要 求"": ""≤5"", ""要 求_2"": ""≤3"", ""要 求_3"": ""≤3""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,1,15,performance_parameter_table,,散热性能,,常温下放置规定的时间，导管内、外壁温度均≤30℃。,,,,,,,,,,,,"{""项目"": ""散热性能"", ""要 求"": ""常温下放置规定的时间，导管内、外壁温度均≤30℃。"", ""要 求_2"": ""常温下放置规定的时间，导管内、外壁温度均≤30℃。"", ""要 求_3"": ""常温下放置规定的时间，导管内、外壁温度均≤30℃。""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,2,2,bid_response_parameter_table,1,"电缆保护管-材质:MPP,标称直径:φ175",米,,参照通用部分5.技术要求,,,,,,,,,,,"{""序号"": ""1"", ""技术参数名称"": ""电缆保护管-材质:MPP,标称直径:φ175"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,2,3,bid_response_parameter_table,2,"电缆保护管-材质:MPP,标称直径:φ200",米,,参照通用部分5.技术要求,,,,,,,,,,,"{""序号"": ""2"", ""技术参数名称"": ""电缆保护管-材质:MPP,标称直径:φ200"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,3,2,bid_response_parameter_table,1,环境温度,℃,,+45,,,,,,,,,,,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最高温度"", ""单位"": ""℃"", ""项目需求值"": ""+45"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,3,3,bid_response_parameter_table,1,环境温度,℃,,-40,,,,,,,,,,,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最低温度"", ""单位"": ""℃"", ""项目需求值"": ""-40"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,3,4,bid_response_parameter_table,1,环境温度,℃,,25,,,,,,,,,,,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最大温差"", ""单位"": ""℃"", ""项目需求值"": ""25"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,3,5,bid_response_parameter_table,2,海拔,m,,≤1000,,,,,,,,,,,"{""序号"": ""2"", ""名称"": ""海拔"", ""名称_2"": ""海拔"", ""单位"": ""m"", ""项目需求值"": ""≤1000"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,3,6,bid_response_parameter_table,3,日照,W/cm²,,0.1,,,,,,,,,,,"{""序号"": ""3"", ""名称"": ""日照"", ""名称_2"": ""日照"", ""单位"": ""W/cm²"", ""项目需求值"": ""0.1"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,3,7,bid_response_parameter_table,4,覆冰厚度,mm,,20,,,,,,,,,,,"{""序号"": ""4"", ""名称"": ""覆冰厚度"", ""名称_2"": ""覆冰厚度"", ""单位"": ""mm"", ""项目需求值"": ""20"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,3,8,bid_response_parameter_table,5,最大风速,m/s,,35,,,,,,,,,,,"{""序号"": ""5"", ""名称"": ""最大风速"", ""名称_2"": ""最大风速"", ""单位"": ""m/s"", ""项目需求值"": ""35"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包3,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包3_完整招标文件_53488487342213219/包3_技术规范书_53488484020778719/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021520-00006）/电缆保护管-MPP地埋用（φ200）.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/电缆保护管-MPP地埋用（φ200）.docx,3,9,bid_response_parameter_table,6,埋深,m,,＜8,,,,,,,,,,,"{""序号"": ""6"", ""名称"": ""埋深"", ""名称_2"": ""埋深"", ""单位"": ""m"", ""项目需求值"": ""＜8"", ""投标人响应值"": """"}"
